order_id,order_date,product_name,category,quantity,unit_price,total_amount,region,sales_rep,customer_type,payment_method,discount_pct,notes
ORD-10229,2024-09-25,USB-C Hub 7-Port,Electronics,18,48.53,873.54,West,,Corporate,Check,15,
ORD-10165,2024-09-27,Laptop Pro 15,Electronics,26,1234.56,32098.56,Central,Aisha Patel,Wholesale,Paypal,15,Rush order
ORD-10096,2024-10-01,USB-C Hub 7-Port,Electronics,12,54.96,659.52,West,Carlos Mendez,Online,Paypal,5,Customer complaint
ORD-10360,2024-10-05,Ergonomic Chair X1,Furniture,36,559.13,20128.68,North,David Kim,Wholesale,Credit Card,10,Return pending
ORD-10370,2024-10-05,Printer Paper 5000ct,Office Supplies,10,31.74,317.4,,Sarah Williams,Retail,Paypal,20,
ORD-10272,2024-10-06,Webcam HD 1080p,Electronics,5,73.05,365.25,South,Elena Vasquez,Retail,Wire Transfer,0,
ORD-10019,2024-10-07,Monitor Arm Dual,Furniture,19,116.64,2216.16,North,Aisha Patel,Retail,Net 30,0,VIP client
ORD-10495,2024-10-07,Laptop Pro 15,Electronics,22,1108.06,24377.32,Central,Maria Rodriguez,Corporate,Paypal,0,Customer complaint
ORD-10364,2024-10-09,Desk Lamp LED,Office Supplies,37,44.95,1663.15,East,Maria Rodriguez,Retail,Paypal,0,Backordered
ORD-10201,2024-10-13,Laptop Pro 15,Electronics,15,1316.19,19742.85,East,Carlos Mendez,Wholesale,,0,
ORD-10350,2024-10-14,Standing Desk L-Shape,Furniture,29,911.56,26435.24,South,Maria Rodriguez,Online,Net 30,5,Customer complaint
ORD-10117,2024-10-19,Whiteboard Markers 12pk,Office Supplies,41,8.61,353.01,West,Maria Rodriguez,Corporate,Paypal,0,
ORD-10256,2024-10-20,Laptop Pro 15,Electronics,33,1191.85,39331.05,West,Robert Johnson,Corporate,Paypal,0,
ORD-10403,2024-10-20,Notebook A5 Premium,Office Supplies,5,14.13,70.65,North,,Retail,Paypal,0,Backordered
ORD-10088,2024-10-22,Monitor Arm Dual,Furniture,47,147.86,6949.42,East,Sarah Williams,Wholesale,Credit Card,0,
ORD-10109,2024-10-22,USB-C Hub 7-Port,Electronics,5,46.03,230.15,West,David Kim,Retail,,0,
ORD-10157,2024-10-22,Wireless Mouse M200,Electronics,32,33.1,1059.2,South,Thomas Brown,Online,Credit Card,0,VIP client
ORD-10207,2024-10-22,Notebook A5 Premium,Office Supplies,24,13.72,329.28,North,Carlos Mendez,Corporate,Wire Transfer,0,Return pending
ORD-10280,2024-10-23,Whiteboard Markers 12pk,Office Supplies,36,7.49,269.64,Central,Aisha Patel,Retail,Credit Card,0,
ORD-10148,2024-10-24,Ergonomic Chair X1,Furniture,17,545.69,9276.73,South,Aisha Patel,Retail,Credit Card,0,Backordered
ORD-10401,2024-10-24,Laptop Pro 15,Electronics,41,1493.82,61246.62,West,Carlos Mendez,Retail,Paypal,5,Damaged in transit
ORD-10486,2024-10-24,Notebook A5 Premium,Office Supplies,50,12.61,630.5,West,Aisha Patel,Wholesale,Check,0,
ORD-10150,2024-10-26,Standing Desk L-Shape,Furniture,25,840.4,21010.0,West,Robert Johnson,Wholesale,Check,15,
ORD-10472,2024-10-26,USB-C Hub 7-Port,Electronics,16,50.24,803.84,West,Sarah Williams,Wholesale,,15,Damaged in transit
ORD-10194,2024-10-27,Desk Lamp LED,Office Supplies,41,48.55,1990.55,South,Carlos Mendez,Corporate,Credit Card,0,
ORD-10037,2024-10-29,Ergonomic Chair X1,Furniture,42,521.48,21902.16,Central,Carlos Mendez,Corporate,Credit Card,5,
ORD-10237,2024-10-29,Webcam HD 1080p,Electronics,46,90.84,4178.64,Central,David Kim,Wholesale,Credit Card,0,Damaged in transit
ORD-10484,2024-11-06,Wireless Mouse M200,Electronics,30,32.97,989.1,East,Thomas Brown,Online,Net 30,0,Backordered
ORD-10049,2024-11-07,Ergonomic Chair X1,Furniture,41,547.07,22429.87,North,,Corporate,Check,0,Customer complaint
ORD-10275,2024-11-07,Whiteboard Markers 12pk,Office Supplies,25,8.22,205.5,Central,Sarah Williams,Online,Credit Card,0,
ORD-10490,2024-11-08,Printer Paper 5000ct,Office Supplies,2,30.94,61.88,North,Elena Vasquez,Online,Check,0,
ORD-10054,2024-11-09,Notebook A5 Premium,Office Supplies,45,12.97,583.65,East,David Kim,Corporate,Net 30,0,
ORD-10236,2024-11-09,Desk Lamp LED,Office Supplies,7,38.35,268.45,North,James Chen,Online,Check,0,VIP client
ORD-10383,2024-11-09,Notebook A5 Premium,Office Supplies,28,13.17,368.76,East,Sarah Williams,Wholesale,Wire Transfer,0,
ORD-10428,2024-11-12,Ergonomic Chair X1,Furniture,36,636.22,22903.92,Central,Fatima Al-Hassan,Retail,Credit Card,20,
ORD-10154,2024-11-13,Monitor Arm Dual,Furniture,4,134.59,538.36,North,,Retail,Credit Card,10,Damaged in transit
ORD-10427,2024-11-13,USB-C Hub 7-Port,Electronics,46,52.88,2432.48,North,Thomas Brown,Corporate,Check,15,Rush order
ORD-10397,2024-11-14,Standing Desk L-Shape,Furniture,50,830.4,41520.0,East,Elena Vasquez,Online,Credit Card,10,VIP client
ORD-10458,2024-11-14,Monitor Arm Dual,Furniture,32,130.1,4163.2,West,Robert Johnson,Retail,Net 30,5,Damaged in transit
ORD-10135,2024-11-16,Printer Paper 5000ct,Office Supplies,21,30.65,643.65,South,Aisha Patel,Wholesale,Paypal,10,Return pending
ORD-10140,2024-11-19,Desk Lamp LED,Office Supplies,4,45.79,183.16,East,Carlos Mendez,Retail,,20,
ORD-10155,2024-11-21,Laptop Pro 15,Electronics,33,1422.12,46929.96,South,Fatima Al-Hassan,Online,Check,20,
ORD-10448,2024-11-21,Webcam HD 1080p,Electronics,24,72.29,1734.96,Central,James Chen,Wholesale,Paypal,20,
ORD-10394,2024-11-22,Webcam HD 1080p,Electronics,38,77.38,2940.44,South,Fatima Al-Hassan,Retail,Credit Card,0,
ORD-10068,2024-11-23,USB-C Hub 7-Port,Electronics,49,56.99,2792.51,North,Fatima Al-Hassan,Corporate,Check,10,
ORD-10172,2024-11-24,Laptop Pro 15,Electronics,22,1357.7,29869.4,South,Fatima Al-Hassan,Corporate,Wire Transfer,20,Rush order
ORD-10253,2024-11-25,Desk Lamp LED,Office Supplies,31,49.08,1521.48,Central,Sarah Williams,Corporate,Credit Card,20,
ORD-10404,2024-11-25,Webcam HD 1080p,Electronics,43,80.54,3463.22,North,Sarah Williams,Retail,Paypal,0,Customer complaint
ORD-10406,2024-11-25,Wireless Mouse M200,Electronics,13,29.33,381.29,South,Thomas Brown,Online,Credit Card,0,VIP client
ORD-10170,2024-11-26,Monitor Arm Dual,Furniture,26,128.55,3342.3,North,James Chen,Corporate,Credit Card,0,
ORD-10381,2024-11-26,Standing Desk L-Shape,Furniture,37,923.97,34186.89,,Thomas Brown,Corporate,,10,
ORD-10139,2024-11-27,Monitor Arm Dual,Furniture,34,127.72,4342.48,Central,Maria Rodriguez,Wholesale,Net 30,20,
ORD-10267,2024-11-30,Standing Desk L-Shape,Furniture,29,766.84,22238.36,West,Fatima Al-Hassan,Wholesale,Wire Transfer,10,
ORD-10393,2024-11-30,Webcam HD 1080p,Electronics,20,91.07,1821.4,Central,Aisha Patel,Online,Check,0,VIP client
ORD-10266,2024-12-02,Notebook A5 Premium,Office Supplies,25,12.66,316.5,,Robert Johnson,Online,Net 30,5,Backordered
ORD-10462,2024-12-02,Whiteboard Markers 12pk,Office Supplies,10,7.83,78.3,East,Carlos Mendez,Online,,0,VIP client
ORD-10371,2024-12-04,Laptop Pro 15,Electronics,20,1468.6,29372.0,North,Aisha Patel,Online,Wire Transfer,15,Backordered
ORD-10045,2024-12-07,Keyboard Mechanical,Electronics,35,170.28,5959.8,Central,Thomas Brown,Retail,Wire Transfer,10,Customer complaint
ORD-10039,2024-12-08,Keyboard Mechanical,Electronics,13,130.91,1701.83,Central,Thomas Brown,Online,Net 30,20,
ORD-10307,2024-12-08,Whiteboard Markers 12pk,Office Supplies,12,8.67,104.04,South,Elena Vasquez,Wholesale,Wire Transfer,0,
ORD-10423,2024-12-10,Desk Lamp LED,Office Supplies,24,49.05,1177.2,North,Sarah Williams,Retail,Credit Card,0,VIP client
ORD-10438,2024-12-10,USB-C Hub 7-Port,Electronics,21,49.41,1037.61,East,,Online,Check,0,Backordered
ORD-10166,2024-12-12,Notebook A5 Premium,Office Supplies,21,12.18,255.78,West,Elena Vasquez,Retail,Net 30,5,Rush order
ORD-10407,2024-12-14,USB-C Hub 7-Port,Electronics,49,48.72,2387.28,Central,Sarah Williams,Corporate,Wire Transfer,0,
ORD-10417,2024-12-14,Printer Paper 5000ct,Office Supplies,26,34.77,904.02,North,Maria Rodriguez,Corporate,Wire Transfer,0,
ORD-10297,2024-12-16,Laptop Pro 15,Electronics,39,1304.1,50859.9,South,Maria Rodriguez,Retail,Check,20,
ORD-10065,2024-12-17,Desk Lamp LED,Office Supplies,23,46.01,1058.23,North,Maria Rodriguez,Corporate,Check,5,
ORD-10112,2024-12-18,Standing Desk L-Shape,Furniture,11,902.95,9932.45,South,Robert Johnson,Online,Net 30,15,
ORD-10390,2024-12-18,Monitor Arm Dual,Furniture,13,120.68,1568.84,North,Thomas Brown,Corporate,Paypal,0,Customer complaint
ORD-10004,2024-12-19,Monitor Arm Dual,Furniture,14,136.63,1912.82,South,Elena Vasquez,Wholesale,,0,Customer complaint
ORD-10247,2024-12-19,Wireless Mouse M200,Electronics,36,27.77,999.72,West,James Chen,Online,,0,
ORD-10419,2024-12-21,USB-C Hub 7-Port,Electronics,24,51.89,1245.36,,Maria Rodriguez,Corporate,Check,5,
ORD-10294,2024-12-23,Standing Desk L-Shape,Furniture,37,809.36,29946.32,West,Sarah Williams,Wholesale,Net 30,20,Return pending
ORD-10295,2024-12-24,Printer Paper 5000ct,Office Supplies,40,37.06,1482.4,South,Thomas Brown,Retail,Credit Card,10,Customer complaint
ORD-10046,2024-12-26,Monitor Arm Dual,Furniture,12,122.28,1467.36,Central,Sarah Williams,Corporate,Credit Card,0,Damaged in transit
ORD-10086,2024-12-27,Desk Lamp LED,Office Supplies,28,45.99,1287.72,North,Sarah Williams,Corporate,Check,0,
ORD-10479,2024-12-28,Whiteboard Markers 12pk,Office Supplies,9,7.44,66.96,East,Sarah Williams,Online,Check,20,Damaged in transit
ORD-10475,2024-12-31,Webcam HD 1080p,Electronics,32,70.84,2266.88,,Elena Vasquez,Wholesale,Check,5,
ORD-10477,2024-12-31,Keyboard Mechanical,Electronics,26,158.4,4118.4,Central,Maria Rodriguez,Wholesale,Paypal,15,
